dataset,relative_path,video_sha256,status,error,replay_selected,replay_status,replay_video,link2_status,link2_error,link2_depth_strategy,link2_depth_valid_frame_count,link2_depth_interpolated_frame_count,link2_depth_interpolated_frame_fraction,link2_depth_total_frame_count,link2_pdi_score,link2_grade,link2_scale_component,link2_trajectory_component,link2_rigidity_component,link2_vanishing_point_component,link2_sam3_tracked_fraction,link3_status,link3_error,link3_depth_strategy,link3_depth_valid_frame_count,link3_depth_interpolated_frame_count,link3_depth_interpolated_frame_fraction,link3_depth_total_frame_count,link3_pdi_score,link3_grade,link3_scale_component,link3_trajectory_component,link3_rigidity_component,link3_vanishing_point_component,link3_sam3_tracked_fraction,link4_status,link4_error,link4_depth_strategy,link4_depth_valid_frame_count,link4_depth_interpolated_frame_count,link4_depth_interpolated_frame_fraction,link4_depth_total_frame_count,link4_pdi_score,link4_grade,link4_scale_component,link4_trajectory_component,link4_rigidity_component,link4_vanishing_point_component,link4_sam3_tracked_fraction,link5_status,link5_error,link5_depth_strategy,link5_depth_valid_frame_count,link5_depth_interpolated_frame_count,link5_depth_interpolated_frame_fraction,link5_depth_total_frame_count,link5_pdi_score,link5_grade,link5_scale_component,link5_trajectory_component,link5_rigidity_component,link5_vanishing_point_component,link5_sam3_tracked_fraction,link6_status,link6_error,link6_depth_strategy,link6_depth_valid_frame_count,link6_depth_interpolated_frame_count,link6_depth_interpolated_frame_fraction,link6_depth_total_frame_count,link6_pdi_score,link6_grade,link6_scale_component,link6_trajectory_component,link6_rigidity_component,link6_vanishing_point_component,link6_sam3_tracked_fraction,link7_status,link7_error,link7_depth_strategy,link7_depth_valid_frame_count,link7_depth_interpolated_frame_count,link7_depth_interpolated_frame_fraction,link7_depth_total_frame_count,link7_pdi_score,link7_grade,link7_scale_component,link7_trajectory_component,link7_rigidity_component,link7_vanishing_point_component,link7_sam3_tracked_fraction,geometry_seconds,query_preparation_seconds,tracker_load_seconds,exact_group_model_seconds,exact_group_total_tracking_seconds,peak_gpu_memory_bytes,total_seconds
COSMOS3,0059.mp4,5f804d3031eb949eb709ad08eac96289631dfee9737a7f15ef087a40d328540b,complete,,False,not_selected,,complete,,direct,189,0,0.0,189,0.0892,A (Physical Realism) - physically consistent and tight,0.0305,0.1829,0.0194,0.0456,1.0,complete,,direct,189,0,0.0,189,0.2258,B (Minor Jitter) - slight geometric jitter,0.3612,0.1921,0.0223,0.2857,1.0,complete,,direct,189,0,0.0,189,0.1931,B (Minor Jitter) - slight geometric jitter,0.1831,0.2641,0.0713,0.3272,1.0,complete,,direct,189,0,0.0,189,0.2886,B (Minor Jitter) - slight geometric jitter,0.3945,0.3188,0.0166,0.7702,1.0,complete,,direct,189,0,0.0,189,0.1831,B (Minor Jitter) - slight geometric jitter,0.2118,0.228,0.0357,0.7879,1.0,complete,,direct,189,0,0.0,189,0.5696,C (Obvious Distortion) - obvious perspective illusion or foot sliding,0.577,0.3471,1.0,0.5278,1.0,731.577721417998,2.403461675043218,0.8931639520451427,3.8782149890903383,3.901048452127725,11603748352,750.4457300630165
COSMOS3,0060.mp4,6864898f0f534f92950ee0f6ffe4ba538a7809b96f2b1f7959b28444b634699a,complete,,False,not_selected,,complete,,direct,189,0,0.0,189,0.088,A (Physical Realism) - physically consistent and tight,0.0396,0.1758,0.0092,0.0778,1.0,complete,,direct,189,0,0.0,189,0.2054,B (Minor Jitter) - slight geometric jitter,0.2462,0.2582,0.0181,0.3625,1.0,failed,only 99/189 frames have valid target depths; need at least 152,unavailable,99,0,0.0,189,,,,,,,,complete,,direct,189,0,0.0,189,0.2867,B (Minor Jitter) - slight geometric jitter,0.4154,0.2614,0.0803,0.6352,1.0,complete,,direct,189,0,0.0,189,0.1992,B (Minor Jitter) - slight geometric jitter,0.2367,0.2491,0.0243,0.9275,1.0,complete,,direct,189,0,0.0,189,0.186,B (Minor Jitter) - slight geometric jitter,0.1459,0.2116,0.2151,0.9585,1.0,755.9328906630399,2.2081608390435576,0.9275798460002989,6.441730467020534,6.465339113026857,11603748352,776.5897721460788
COSMOS3,0061.mp4,43811ab7a3fec6ecd9640de56c6cf0437eaecf302e611cad21c093239e7b67ed,complete,,False,not_selected,,complete,,direct,189,0,0.0,189,0.1457,B (Minor Jitter) - slight geometric jitter,0.1647,0.1888,0.0215,0.0497,1.0,complete,,direct,189,0,0.0,189,0.224,B (Minor Jitter) - slight geometric jitter,0.3417,0.2118,0.0131,0.2743,1.0,failed,only 80/189 frames have valid target depths; need at least 152,unavailable,80,0,0.0,189,,,,,,,,complete,,direct,189,0,0.0,189,0.3067,C (Obvious Distortion) - obvious perspective illusion or foot sliding,0.4313,0.2744,0.122,0.8248,1.0,complete,,direct,189,0,0.0,189,0.3608,C (Obvious Distortion) - obvious perspective illusion or foot sliding,0.6992,0.1782,0.049,0.9476,1.0,complete,,direct,189,0,0.0,189,0.254,B (Minor Jitter) - slight geometric jitter,0.2786,0.286,0.1409,0.7993,1.0,723.429021385964,2.223644113051705,1.0826078590471298,4.091855388018303,4.116165912011638,11603748352,742.061853463063
COSMOS3,0062.mp4,159a0a82e28442310f6052350b5bc5d9f2dcd6fc1afb6ed1ae8b116adb137681,complete,,False,not_selected,,complete,,direct,189,0,0.0,189,0.1064,B (Minor Jitter) - slight geometric jitter,0.0433,0.2165,0.0124,0.0166,1.0,complete,,direct,189,0,0.0,189,0.1939,B (Minor Jitter) - slight geometric jitter,0.2261,0.2508,0.0157,0.2762,1.0,complete,,direct,189,0,0.0,189,0.3731,C (Obvious Distortion) - obvious perspective illusion or foot sliding,0.5811,0.3286,0.0462,0.4694,1.0,complete,,direct,189,0,0.0,189,0.2763,B (Minor Jitter) - slight geometric jitter,0.3778,0.3044,0.0168,0.5399,1.0,complete,,direct,189,0,0.0,189,0.1596,B (Minor Jitter) - slight geometric jitter,0.1288,0.2273,0.0859,0.509,1.0,complete,,direct,189,0,0.0,189,0.2862,B (Minor Jitter) - slight geometric jitter,0.3885,0.2972,0.0596,0.4439,1.0,760.7261886599008,4.359592725057155,1.1341511020436883,6.94390952703543,6.976741884020157,11603748352,786.366740730009
COSMOS3,0063.mp4,28d2930f257e75cc24be126d5ad15fe70731d4d91422b30ca811bdbfbe1b3f7b,complete,,False,not_selected,,complete,,direct,189,0,0.0,189,0.1056,B (Minor Jitter) - slight geometric jitter,0.0339,0.2247,0.0109,0.1165,1.0,complete,,direct,189,0,0.0,189,0.1833,B (Minor Jitter) - slight geometric jitter,0.2293,0.2237,0.0107,0.3128,1.0,complete,,direct,189,0,0.0,189,0.1842,B (Minor Jitter) - slight geometric jitter,0.1462,0.3023,0.024,0.5903,1.0,complete,,direct,189,0,0.0,189,0.2523,B (Minor Jitter) - slight geometric jitter,0.3811,0.2455,0.0083,0.6448,1.0,complete,,direct,189,0,0.0,189,0.1949,B (Minor Jitter) - slight geometric jitter,0.1239,0.323,0.0806,0.5113,1.0,complete,,direct,189,0,0.0,189,0.1947,B (Minor Jitter) - slight geometric jitter,0.1808,0.2375,0.1368,0.7526,1.0,728.7997739589773,2.228546978905797,1.0936333209974691,4.023388614063151,4.04448977811262,11603748352,747.9494523709873
COSMOS3,0064.mp4,42655edc0e9ee4700011d647ae01a9373d5ba10bbab6a054f19c6a4313fd0885,complete,,False,not_selected,,complete,,direct,189,0,0.0,189,0.0938,A (Physical Realism) - physically consistent and tight,0.0174,0.2112,0.0118,0.0654,1.0,complete,,direct,189,0,0.0,189,0.24,B (Minor Jitter) - slight geometric jitter,0.3723,0.2248,0.006,0.2679,1.0,failed,only 87/189 frames have valid target depths; need at least 152,unavailable,87,0,0.0,189,,,,,,,,complete,,direct,189,0,0.0,189,0.2434,B (Minor Jitter) - slight geometric jitter,0.2646,0.2862,0.1153,0.9693,1.0,complete,,direct,189,0,0.0,189,0.2334,B (Minor Jitter) - slight geometric jitter,0.3476,0.2271,0.0173,0.9525,1.0,complete,,direct,189,0,0.0,189,0.2374,B (Minor Jitter) - slight geometric jitter,0.2659,0.2967,0.0618,0.5536,1.0,754.4595144210616,2.5905566290020943,0.8063022539718077,5.781181591912173,5.804242771002464,11603748352,774.5995906830067
COSMOS3,0065.mp4,a9567439a236474d86de3b482f993f143da354ad40a6a889a73ceca33e93ff49,complete,,False,not_selected,,complete,,direct,189,0,0.0,189,0.1016,B (Minor Jitter) - slight geometric jitter,0.0538,0.1864,0.0275,0.1399,1.0,complete,,direct,189,0,0.0,189,0.2525,B (Minor Jitter) - slight geometric jitter,0.4196,0.2006,0.0222,0.3292,1.0,complete,,direct,189,0,0.0,189,0.1525,B (Minor Jitter) - slight geometric jitter,0.1385,0.2253,0.035,0.4956,1.0,complete,,direct,189,0,0.0,189,0.1752,B (Minor Jitter) - slight geometric jitter,0.2296,0.1941,0.0284,0.5821,1.0,complete,,direct,189,0,0.0,189,0.2031,B (Minor Jitter) - slight geometric jitter,0.3483,0.15,0.0188,0.9878,1.0,complete,,direct,189,0,0.0,189,0.363,C (Obvious Distortion) - obvious perspective illusion or foot sliding,0.1323,0.2752,1.0,0.8127,1.0,712.35630760598,2.278924291022122,0.8602892949711531,3.9631838449276984,3.9886548828799278,11603748352,731.3902755859308
COSMOS3,0066.mp4,c6faafe75b295b8f97d5b74b4f8129f501a358f52219d1be56b850de0ed570ef,complete,,False,not_selected,,complete,,direct,189,0,0.0,189,0.0852,A (Physical Realism) - physically consistent and tight,0.0247,0.1825,0.0115,0.0131,1.0,complete,,direct,189,0,0.0,189,0.2233,B (Minor Jitter) - slight geometric jitter,0.3272,0.2201,0.0219,0.1864,1.0,complete,,direct,189,0,0.0,189,0.9375,F (Geometric Failure) - geometric coherence breaks down,1.9152,0.3918,0.0737,0.9632,1.0,complete,,direct,189,0,0.0,189,0.2001,B (Minor Jitter) - slight geometric jitter,0.2215,0.2551,0.0475,0.9979,1.0,complete,,direct,189,0,0.0,189,0.1623,B (Minor Jitter) - slight geometric jitter,0.0882,0.3021,0.0307,0.9887,1.0,complete,,direct,189,0,0.0,189,0.2788,B (Minor Jitter) - slight geometric jitter,0.2484,0.364,0.1693,0.9947,1.0,761.7131538520334,2.3313734349794686,0.9637439969228581,6.365967393037863,6.388574939104728,11603748352,783.1055938740028
COSMOS3,0067.mp4,dd9d731aecea984bee274a16756c5f6d185131364f8a0db9c5e87b68e74ec00d,complete,,False,not_selected,,complete,,direct,189,0,0.0,189,0.0764,A (Physical Realism) - physically consistent and tight,0.0299,0.1526,0.0167,0.0902,1.0,complete,,direct,189,0,0.0,189,0.2116,B (Minor Jitter) - slight geometric jitter,0.3569,0.1678,0.0085,0.4087,1.0,complete,,interpolation_fallback,178,11,0.0582010582010582,189,1.8324,F (Geometric Failure) - geometric coherence breaks down,4.399,0.1814,0.0015,0.942,0.9417989417989417,complete,,direct,189,0,0.0,189,0.258,B (Minor Jitter) - slight geometric jitter,0.4165,0.2228,0.0112,0.8706,1.0,complete,,direct,189,0,0.0,189,0.1959,B (Minor Jitter) - slight geometric jitter,0.1699,0.2092,0.2211,0.8892,1.0,complete,,direct,189,0,0.0,189,0.2827,B (Minor Jitter) - slight geometric jitter,0.4522,0.2142,0.0805,0.9971,1.0,699.3257495670114,2.449146869010292,1.0499684810638428,4.03454875794705,4.063011947902851,11603748352,719.4190281099873
LVP_ROBOWM,videos/0000.mp4,403cb4581d8fe6b4652cd7255a1c5f22554866bf7aa0f421d942ce94f45e9b60,complete,,True,complete,jobs/LVP_ROBOWM_videos_0000-403cb4581d8f/output/replay/combined_exact-group.mp4,complete,,direct,49,0,0.0,49,0.0524,A (Physical Realism) - physically consistent and tight,0.0148,0.1116,0.0089,0.0125,1.0,complete,,direct,49,0,0.0,49,0.1472,B (Minor Jitter) - slight geometric jitter,0.1451,0.2181,0.0093,0.0278,1.0,failed,only 36/49 frames have valid target depths; need at least 40,unavailable,36,0,0.0,49,,,,,,,,complete,,direct,49,0,0.0,49,0.2693,B (Minor Jitter) - slight geometric jitter,0.4593,0.2073,0.0135,0.9505,1.0,complete,,direct,49,0,0.0,49,0.362,C (Obvious Distortion) - obvious perspective illusion or foot sliding,0.5393,0.3617,0.008,0.5977,1.0,complete,,direct,49,0,0.0,49,0.2026,B (Minor Jitter) - slight geometric jitter,0.2603,0.2436,0.0053,0.2861,1.0,233.38013864308596,1.3309813829837367,1.040891150943935,3.0514485799940303,3.0618894839426503,3063880704,241.73868141300045
LVP_ROBOWM,videos/0001.mp4,dfe4783670568aeec73d299e847432ff0c48fe66ea1f73ad6c5d0b02851fa37f,complete,,True,complete,jobs/LVP_ROBOWM_videos_0001-dfe478367056/output/replay/combined_exact-group.mp4,complete,,direct,49,0,0.0,49,0.1184,B (Minor Jitter) - slight geometric jitter,0.1511,0.1387,0.0126,0.0,1.0,failed,only 36/49 frames have valid target depths; need at least 40,unavailable,36,0,0.0,49,,,,,,,,failed,only 30/49 frames have valid target depths; need at least 40,unavailable,30,0,0.0,49,,,,,,,,complete,,direct,49,0,0.0,49,0.1994,B (Minor Jitter) - slight geometric jitter,0.2881,0.1977,0.0253,0.4164,1.0,complete,,direct,49,0,0.0,49,0.1436,B (Minor Jitter) - slight geometric jitter,0.2066,0.149,0.0068,0.4541,1.0,complete,,direct,49,0,0.0,49,0.2166,B (Minor Jitter) - slight geometric jitter,0.3804,0.1485,0.025,0.9197,1.0,282.79917071398813,1.423166586086154,1.072078391094692,1.8166973720071837,1.8345898339757696,3063880704,302.04915278602857
LVP_ROBOWM,videos/0002.mp4,8dbbe9d57df315d2d63456f5906923426de23cf26ea953ce86ad666db71969aa,complete,,True,complete,jobs/LVP_ROBOWM_videos_0002-8dbbe9d57df3/output/replay/combined_exact-group.mp4,complete,,direct,49,0,0.0,49,0.1171,B (Minor Jitter) - slight geometric jitter,0.1448,0.1438,0.0084,0.1667,1.0,complete,,interpolation_fallback,47,2,0.04081632653061224,49,1.6897,F (Geometric Failure) - geometric coherence breaks down,3.9086,0.3133,0.0048,0.4075,0.9591836734693877,failed,only 34/49 frames have valid target depths; need at least 40,unavailable,34,0,0.0,49,,,,,,,,complete,,direct,49,0,0.0,49,0.2234,B (Minor Jitter) - slight geometric jitter,0.4131,0.1285,0.0336,0.6307,1.0,complete,,direct,49,0,0.0,49,0.1453,B (Minor Jitter) - slight geometric jitter,0.1306,0.2188,0.0279,0.8215,1.0,complete,,direct,49,0,0.0,49,0.2076,B (Minor Jitter) - slight geometric jitter,0.3426,0.1686,0.0154,0.5462,1.0,191.00800683000125,1.4001075869891793,1.2094014670001343,2.77082935301587,2.784489826997742,3063880704,199.5590620590374
LVP_ROBOWM,videos/0003.mp4,87fe1d123b76b69746f1c5ef1d25cd3cdd5cbe1897d4c508bc57211722b7caab,complete,,True,complete,jobs/LVP_ROBOWM_videos_0003-87fe1d123b76/output/replay/combined_exact-group.mp4,complete,,direct,49,0,0.0,49,0.0614,A (Physical Realism) - physically consistent and tight,0.0139,0.1254,0.0282,0.007,1.0,complete,,direct,49,0,0.0,49,0.2007,B (Minor Jitter) - slight geometric jitter,0.3195,0.1792,0.0062,0.0,1.0,complete,,direct,49,0,0.0,49,0.2261,B (Minor Jitter) - slight geometric jitter,0.248,0.2672,0.0998,0.9683,1.0,complete,,direct,49,0,0.0,49,0.1675,B (Minor Jitter) - slight geometric jitter,0.2661,0.1458,0.0139,0.5647,1.0,complete,,interpolation_fallback,45,4,0.08163265306122448,49,2.2409,F (Geometric Failure) - geometric coherence breaks down,5.377,0.2105,0.0295,0.6226,0.9183673469387755,complete,,direct,49,0,0.0,49,0.1388,B (Minor Jitter) - slight geometric jitter,0.1666,0.1651,0.0304,0.0003,1.0,204.53094731108285,3.241319513064809,0.9266260840231553,1.6579904400277883,1.6723467340925708,3063880704,214.4746874179691
LVP_ROBOWM,videos/0004.mp4,f5cdf30a987e84ea2e42bd5eaaf0088aa8fe3ce8f7a105f5e4162c78b4cca7f7,complete,,True,complete,jobs/LVP_ROBOWM_videos_0004-f5cdf30a987e/output/replay/combined_exact-group.mp4,complete,,direct,49,0,0.0,49,0.1151,B (Minor Jitter) - slight geometric jitter,0.0199,0.2641,0.0073,0.0708,1.0,complete,,direct,49,0,0.0,49,0.2091,B (Minor Jitter) - slight geometric jitter,0.1926,0.3248,0.0107,0.262,1.0,failed,only 34/49 frames have valid target depths; need at least 40,unavailable,34,0,0.0,49,,,,,,,,complete,,direct,49,0,0.0,49,0.3477,C (Obvious Distortion) - obvious perspective illusion or foot sliding,0.5682,0.2893,0.0234,0.8725,1.0,complete,,direct,49,0,0.0,49,0.3244,C (Obvious Distortion) - obvious perspective illusion or foot sliding,0.2507,0.5581,0.0045,0.8337,1.0,complete,,direct,49,0,0.0,49,0.2599,B (Minor Jitter) - slight geometric jitter,0.2508,0.3704,0.057,0.0,1.0,187.43604639999103,1.3263422749005258,1.0346947780344635,2.1738490569405258,2.18378869490698,3063880704,195.05043633899186
LVP_ROBOWM,videos/0005.mp4,2745c1be797985d0330048f1006777cf25648de8326e97e50306646a4b1dedab,failed,command failed with status 1; see /root/autodl-tmp/pdi/batches/exact-group-links2-7-balanced-v2/jobs/LVP_ROBOWM_videos_0005-2745c1be7979/sam3.log,True,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LVP_ROBOWM,videos/0006.mp4,cc62fc365b210540e363bf7a0d4b1e2f065d6701ac5c8a59b7c36a79828d5e37,complete,,True,complete,jobs/LVP_ROBOWM_videos_0006-cc62fc365b21/output/replay/combined_exact-group.mp4,complete,,direct,49,0,0.0,49,0.1642,B (Minor Jitter) - slight geometric jitter,0.2031,0.2012,0.0126,0.0001,1.0,failed,only 22/49 frames have valid target depths; need at least 40,unavailable,22,0,0.0,49,,,,,,,,failed,only 22/49 frames have valid target depths; need at least 40,unavailable,22,0,0.0,49,,,,,,,,complete,,interpolation_fallback,46,3,0.061224489795918366,49,1.9984,F (Geometric Failure) - geometric coherence breaks down,4.625,0.3643,0.0134,0.0,0.9387755102040817,failed,only 34/49 frames have valid target depths; need at least 40,unavailable,34,0,0.0,49,,,,,,,,complete,,interpolation_fallback,42,7,0.14285714285714285,49,2.8589,F (Geometric Failure) - geometric coherence breaks down,6.7025,0.4294,0.0305,0.0591,0.8571428571428571,181.51401029794943,1.418456636951305,1.0169527699472383,1.5474461650010198,1.5606517239939421,3063880704,188.00332377897575
LVP_ROBOWM,videos/0007.mp4,532fafefbbdc6f7fd658995f5a0a2a911ff0c2b49eb3bcffec9f3b563da5505d,failed,command failed with status 1; see /root/autodl-tmp/pdi/batches/exact-group-links2-7-balanced-v2/jobs/LVP_ROBOWM_videos_0007-532fafefbbdc/sam3.log,True,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LVP_ROBOWM,videos/0008.mp4,52fc1cd456f4b3ce617bf3745940f92dcfe5104ab8c884e0d8a4a309d5ca32b0,complete,,True,complete,jobs/LVP_ROBOWM_videos_0008-52fc1cd456f4/output/replay/combined_exact-group.mp4,complete,,direct,49,0,0.0,49,0.0633,A (Physical Realism) - physically consistent and tight,0.0178,0.1038,0.0732,0.0214,1.0,complete,,direct,49,0,0.0,49,0.1863,B (Minor Jitter) - slight geometric jitter,0.285,0.1738,0.0138,0.9981,1.0,complete,,direct,49,0,0.0,49,0.1384,B (Minor Jitter) - slight geometric jitter,0.1795,0.1616,0.0099,0.9758,1.0,failed,only 34/49 frames have valid target depths; need at least 40,unavailable,34,0,0.0,49,,,,,,,,complete,,interpolation_fallback,45,4,0.08163265306122448,49,2.284,F (Geometric Failure) - geometric coherence breaks down,5.3387,0.366,0.0107,0.0032,0.9183673469387755,complete,,direct,49,0,0.0,49,0.3479,C (Obvious Distortion) - obvious perspective illusion or foot sliding,0.5483,0.3094,0.0242,0.075,1.0,183.42717664397787,1.454373225918971,1.0447567360242829,2.747860596049577,2.761769101023674,3063880704,191.61957786092535
LVP_ROBOWM,videos/0009.mp4,07b8ddfaedf92ac7a84bac27724b7d2f636c55d9ae51d883ee9c075f68388394,complete,,True,complete,jobs/LVP_ROBOWM_videos_0009-07b8ddfaedf9/output/replay/combined_exact-group.mp4,complete,,direct,49,0,0.0,49,0.0721,A (Physical Realism) - physically consistent and tight,0.0136,0.1573,0.019,0.0269,1.0,complete,,direct,49,0,0.0,49,0.136,B (Minor Jitter) - slight geometric jitter,0.1813,0.1531,0.011,0.2177,1.0,complete,,interpolation_fallback,42,7,0.14285714285714285,49,2.5912,F (Geometric Failure) - geometric coherence breaks down,6.1808,0.2881,0.0183,0.2474,0.8571428571428571,complete,,direct,49,0,0.0,49,0.3332,C (Obvious Distortion) - obvious perspective illusion or foot sliding,0.6266,0.201,0.011,0.0,1.0,complete,,direct,49,0,0.0,49,0.2847,B (Minor Jitter) - slight geometric jitter,0.5091,0.1769,0.0515,0.0,1.0,complete,,direct,49,0,0.0,49,0.2793,B (Minor Jitter) - slight geometric jitter,0.2805,0.2423,0.3511,0.6059,1.0,207.94183673500083,1.159598125028424,3.393211391987279,1.7499943040311337,1.7623633299954236,3063880704,217.50207939906977
LVP_ROBOWM,videos/0010.mp4,be0c9cc6fedf56ee9a7942b1888d2bf1830b12748a959646436ba9bae0c4e4d9,complete,,False,not_selected,,complete,,direct,49,0,0.0,49,0.0958,A (Physical Realism) - physically consistent and tight,0.0635,0.1626,0.0266,0.0181,1.0,complete,,direct,49,0,0.0,49,0.2407,B (Minor Jitter) - slight geometric jitter,0.406,0.1811,0.0296,0.0209,1.0,complete,,direct,49,0,0.0,49,0.1031,B (Minor Jitter) - slight geometric jitter,0.0631,0.1646,0.0603,0.0372,1.0,complete,,direct,49,0,0.0,49,0.1583,B (Minor Jitter) - slight geometric jitter,0.216,0.1756,0.0087,0.3398,1.0,complete,,interpolation_fallback,42,7,0.14285714285714285,49,2.9673,F (Geometric Failure) - geometric coherence breaks down,7.1508,0.2237,0.0875,0.0,0.8571428571428571,complete,,direct,49,0,0.0,49,0.4066,C (Obvious Distortion) - obvious perspective illusion or foot sliding,0.4422,0.4833,0.1818,0.7733,1.0,193.0881755220471,1.2984252920141444,1.0870838039554656,2.761182476999238,2.77405535208527,3063880704,201.9333471490536
LVP_ROBOWM,videos/0011.mp4,64c7f5ad3da7934f3f50930edccb02ed2051d8570c429625ef3da42b045186c2,complete,,False,not_selected,,complete,,direct,49,0,0.0,49,0.1428,B (Minor Jitter) - slight geometric jitter,0.0397,0.311,0.0126,0.0681,1.0,complete,,direct,49,0,0.0,49,0.1944,B (Minor Jitter) - slight geometric jitter,0.1927,0.2879,0.0106,0.3372,1.0,failed,only 39/49 frames have valid target depths; need at least 40,unavailable,39,0,0.0,49,,,,,,,,complete,,direct,49,0,0.0,49,0.3012,C (Obvious Distortion) - obvious perspective illusion or foot sliding,0.5722,0.1773,0.0068,0.0,1.0,complete,,interpolation_fallback,43,6,0.12244897959183673,49,2.7362,F (Geometric Failure) - geometric coherence breaks down,6.5769,0.2121,0.1031,0.8284,0.8775510204081632,complete,,direct,49,0,0.0,49,0.2388,B (Minor Jitter) - slight geometric jitter,0.2666,0.2976,0.0656,0.0617,1.0,192.11188392399345,1.1899557169526815,1.0387319480068982,2.3630949220387265,2.378896233974956,3063880704,199.64816837396938
LVP_ROBOWM,videos/0012.mp4,58535d59d7e3fff58f3257ba6e0af01b87c3f47ec2d685bfaaf21448f99d21fb,complete,,False,not_selected,,complete,,direct,49,0,0.0,49,0.0798,A (Physical Realism) - physically consistent and tight,0.0442,0.1481,0.0144,0.0,1.0,complete,,interpolation_fallback,42,7,0.14285714285714285,49,3.0236,F (Geometric Failure) - geometric coherence breaks down,7.1998,0.3413,0.0359,0.0,0.8571428571428571,complete,,interpolation_fallback,41,8,0.16326530612244897,49,3.0846,F (Geometric Failure) - geometric coherence breaks down,7.229,0.4564,0.0522,0.1294,0.8367346938775511,complete,,direct,49,0,0.0,49,0.5284,C (Obvious Distortion) - obvious perspective illusion or foot sliding,1.0448,0.2722,0.008,0.0,1.0,complete,,interpolation_fallback,41,8,0.16326530612244897,49,3.161,F (Geometric Failure) - geometric coherence breaks down,7.5334,0.3633,0.0115,0.0,0.8367346938775511,complete,,direct,49,0,0.0,49,0.322,C (Obvious Distortion) - obvious perspective illusion or foot sliding,0.4236,0.3686,0.0252,0.5503,1.0,191.69105805596337,1.4330739839933813,1.1401308849453926,2.7707576990360394,2.787680557114072,3063880704,200.25818974501453
LVP_ROBOWM,videos/0013.mp4,5a6daa6f65ac4a263390f4c5fb1f87ea73e04647eb98cc0370fa4253b1a3a112,complete,,False,not_selected,,complete,,direct,49,0,0.0,49,0.1375,B (Minor Jitter) - slight geometric jitter,0.1589,0.1745,0.0209,0.082,1.0,complete,,direct,49,0,0.0,49,0.2698,B (Minor Jitter) - slight geometric jitter,0.4531,0.2168,0.0092,0.9999,1.0,failed,only 8/49 frames have valid target depths; need at least 40,unavailable,8,0,0.0,49,,,,,,,,complete,,direct,49,0,0.0,49,0.1821,B (Minor Jitter) - slight geometric jitter,0.2549,0.1947,0.0114,0.7471,1.0,complete,,direct,49,0,0.0,49,0.1777,B (Minor Jitter) - slight geometric jitter,0.1099,0.326,0.0168,0.6926,1.0,complete,,direct,49,0,0.0,49,0.1692,B (Minor Jitter) - slight geometric jitter,0.0974,0.301,0.0493,0.0,1.0,195.93179824296385,1.3547498231055215,0.915003358037211,2.188683041022159,2.2017908539855853,3063880704,203.30612207204103
LVP_ROBOWM,videos/0014.mp4,8762ebbb70710f69ddb8c0d4eaec87cf0fcb88dd090d2a136d1c49ef504d1642,complete,,False,not_selected,,complete,,direct,49,0,0.0,49,0.0842,A (Physical Realism) - physically consistent and tight,0.0302,0.1766,0.0075,0.0,1.0,complete,,direct,49,0,0.0,49,0.1313,B (Minor Jitter) - slight geometric jitter,0.159,0.1631,0.0125,0.04,1.0,failed,only 32/49 frames have valid target depths; need at least 40,unavailable,32,0,0.0,49,,,,,,,,complete,,direct,49,0,0.0,49,0.1371,B (Minor Jitter) - slight geometric jitter,0.1694,0.1618,0.0233,0.0338,1.0,complete,,direct,49,0,0.0,49,0.1615,B (Minor Jitter) - slight geometric jitter,0.2,0.1681,0.0715,0.0122,1.0,complete,,direct,49,0,0.0,49,0.1733,B (Minor Jitter) - slight geometric jitter,0.1525,0.2564,0.0486,0.002,1.0,186.77485376689583,1.3759668678976595,1.002592091099359,2.7119095700327307,2.72413133806549,3063880704,194.99723704101052
